id,clusterkmeans,clustergmm,probcl0,probcl1,probcl2,probcl3,probcl4,probcl5,probcl6,probcl7,probcl8,probcl9,probmax,stability
70624,0,0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.79,0.6
70625,0,0,0.86,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.11,0.86,0.75
70626,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.69,0.69,0.38
70627,7,4,0.0,0.0,0.0,0.0,0.51,0.0,0.02,0.0,0.0,0.47,0.51,0.04
70628,3,4,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.01,0.99,0.98
70629,3,4,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.98
70630,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70631,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70632,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70633,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70634,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70635,3,4,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.01,0.99,0.98
70636,7,4,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.06,0.94,0.88
70637,3,4,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.9,0.8
70638,3,6,0.0,0.0,0.0,0.05,0.0,0.0,0.76,0.0,0.0,0.2,0.76,0.56
70639,0,2,0.28,0.0,0.5,0.0,0.0,0.0,0.19,0.0,0.02,0.01,0.5,0.22
70640,0,2,0.37,0.0,0.5,0.0,0.0,0.0,0.01,0.0,0.12,0.01,0.5,0.13
70641,8,6,0.0,0.0,0.0,0.06,0.0,0.0,0.9,0.0,0.03,0.0,0.9,0.84
70642,8,6,0.0,0.0,0.0,0.09,0.0,0.0,0.89,0.0,0.01,0.0,0.89,0.8
70643,0,6,0.07,0.13,0.12,0.12,0.0,0.0,0.56,0.01,0.0,0.0,0.56,0.43
70644,2,0,0.48,0.39,0.1,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.48,0.09
70646,7,6,0.0,0.0,0.0,0.06,0.0,0.0,0.82,0.0,0.0,0.12,0.82,0.7
70647,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70648,7,4,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,0.99,0.98
70649,7,4,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.23,0.0,0.76,0.53
70650,3,4,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.99
70651,7,4,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.18,0.09,0.72,0.54
70652,7,4,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.16,0.09,0.74,0.58
70653,0,9,0.01,0.0,0.02,0.0,0.0,0.0,0.12,0.0,0.0,0.85,0.85,0.73
70654,0,9,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.96,0.96,0.95
70655,1,9,0.0,0.0,0.02,0.03,0.0,0.0,0.02,0.0,0.0,0.93,0.93,0.9
70656,1,2,0.0,0.0,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.76
70658,2,2,0.0,0.19,0.8,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.61
70660,2,1,0.0,0.83,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.67
70661,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70662,2,1,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.98
70670,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.76,0.0,0.76,0.52
70671,3,4,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.99
70672,7,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70673,3,6,0.0,0.0,0.0,0.03,0.0,0.0,0.95,0.0,0.0,0.02,0.95,0.92
70674,9,6,0.12,0.06,0.0,0.0,0.0,0.0,0.74,0.0,0.06,0.0,0.74,0.62
70675,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70676,7,9,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.98,0.98,0.96
70677,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70678,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70679,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70680,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70681,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70682,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.65,0.65,0.31
70683,5,9,0.0,0.0,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.91,0.91,0.85
70684,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.93,0.93,0.87
70685,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70686,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70687,3,4,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.01,0.99,0.98
70688,3,4,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.03,0.97,0.94
70689,3,4,0.0,0.0,0.0,0.0,0.6,0.0,0.01,0.0,0.0,0.4,0.6,0.2
70690,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70691,9,6,0.07,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.92,0.85
70692,0,6,0.02,0.0,0.04,0.02,0.0,0.0,0.49,0.0,0.0,0.44,0.49,0.05
70693,1,9,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.95,0.95,0.92
70694,5,9,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.95
70695,0,9,0.36,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.59,0.59,0.23
70696,0,0,0.95,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.95,0.93
70697,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.37,0.63,0.26
70698,3,4,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.39,0.61,0.22
70699,7,4,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.03,0.97,0.94
70700,7,9,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.0,0.0,0.79,0.79,0.59
70701,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.14,0.86,0.72
70702,9,6,0.0,0.0,0.0,0.01,0.0,0.0,0.97,0.0,0.0,0.01,0.97,0.96
70703,5,3,0.0,0.04,0.0,0.94,0.0,0.0,0.02,0.0,0.0,0.0,0.94,0.9
70704,0,9,0.01,0.01,0.0,0.01,0.0,0.0,0.08,0.0,0.0,0.89,0.89,0.81
70705,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.98,0.98,0.97
70706,1,9,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.98
70707,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70708,3,3,0.0,0.0,0.0,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.89,0.78
70709,3,9,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.97,0.97,0.94
70710,3,9,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.99,0.98
70711,3,9,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.97,0.97,0.95
70712,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.99,0.98
70713,9,0,0.68,0.0,0.03,0.0,0.0,0.0,0.16,0.0,0.02,0.11,0.68,0.52
70714,9,6,0.15,0.02,0.0,0.0,0.0,0.0,0.81,0.0,0.03,0.0,0.81,0.66
70715,7,9,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.39,0.59,0.59,0.2
70716,7,4,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.01,0.38,0.61,0.23
70717,3,4,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.08,0.92,0.84
70718,0,9,0.04,0.0,0.0,0.0,0.25,0.0,0.01,0.0,0.03,0.67,0.67,0.42
70719,7,9,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.05,0.53,0.53,0.11
70720,7,9,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.03,0.74,0.74,0.51
70721,7,9,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.98,0.98,0.97
70722,7,9,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.1,0.86,0.86,0.76
70723,0,9,0.39,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.56,0.56,0.17
70724,7,4,0.0,0.0,0.0,0.01,0.92,0.0,0.0,0.0,0.02,0.06,0.92,0.86
70725,3,9,0.0,0.0,0.0,0.01,0.38,0.0,0.0,0.0,0.19,0.42,0.42,0.04
70726,7,8,0.0,0.0,0.0,0.01,0.06,0.0,0.0,0.0,0.63,0.3,0.63,0.33
70727,7,8,0.0,0.0,0.0,0.02,0.09,0.0,0.0,0.0,0.61,0.28,0.61,0.33
70728,7,8,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.73,0.24,0.73,0.49
70729,0,9,0.29,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.68,0.68,0.39
70730,7,9,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.93,0.93,0.87
70731,3,4,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.36,0.63,0.27
70732,3,4,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.9,0.8
70733,7,4,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.36,0.64,0.28
70734,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.96,0.96,0.93
70735,1,6,0.0,0.0,0.0,0.11,0.0,0.0,0.64,0.0,0.0,0.25,0.64,0.39
70739,9,6,0.05,0.01,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.94,0.89
70740,9,6,0.02,0.0,0.0,0.01,0.0,0.0,0.94,0.0,0.0,0.03,0.94,0.91
70741,9,6,0.0,0.0,0.29,0.02,0.0,0.0,0.65,0.0,0.0,0.03,0.65,0.36
70742,3,9,0.0,0.0,0.0,0.0,0.19,0.0,0.04,0.0,0.0,0.76,0.76,0.57
70743,3,4,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.26,0.74,0.48
70744,0,9,0.07,0.0,0.0,0.01,0.05,0.0,0.02,0.0,0.05,0.8,0.8,0.73
70745,0,9,0.24,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.72,0.72,0.48
70746,7,9,0.14,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.05,0.44,0.44,0.08
70747,7,4,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.36,0.64,0.28
70748,5,3,0.0,0.0,0.0,0.82,0.02,0.0,0.0,0.0,0.0,0.16,0.82,0.66
70749,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70750,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70751,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70752,5,3,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.96
70753,5,3,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.98
70754,5,3,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.96
70755,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70756,5,3,0.0,0.15,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.7
70757,5,3,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8
70758,5,1,0.0,0.53,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.06
70759,5,1,0.0,0.65,0.0,0.16,0.0,0.0,0.04,0.0,0.03,0.12,0.65,0.49
70760,5,9,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.0,0.01,0.9,0.9,0.82
70761,5,9,0.0,0.0,0.0,0.25,0.0,0.0,0.01,0.0,0.0,0.74,0.74,0.49
70762,5,9,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.93,0.93,0.87
70763,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70764,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70765,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70766,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70767,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70788,9,1,0.0,0.64,0.0,0.06,0.0,0.0,0.22,0.0,0.08,0.0,0.64,0.42
70789,2,1,0.0,0.87,0.0,0.02,0.0,0.0,0.11,0.0,0.0,0.0,0.87,0.76
70790,5,1,0.0,0.52,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.04
70791,2,3,0.0,0.17,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.66
70795,2,3,0.0,0.17,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.66
70796,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70797,5,3,0.0,0.01,0.0,0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.98
70798,5,1,0.0,0.53,0.0,0.46,0.0,0.0,0.01,0.0,0.0,0.0,0.53,0.07
70799,9,1,0.01,0.82,0.0,0.05,0.0,0.0,0.12,0.0,0.0,0.0,0.82,0.7
70800,0,1,0.0,0.5,0.0,0.41,0.0,0.0,0.09,0.0,0.0,0.01,0.5,0.09
70801,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70802,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70803,0,3,0.0,0.01,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.06,0.93,0.87
70804,0,3,0.0,0.06,0.0,0.9,0.0,0.0,0.0,0.03,0.0,0.0,0.9,0.84
70805,2,1,0.0,0.81,0.0,0.19,0.0,0.0,0.01,0.0,0.0,0.0,0.81,0.62
70806,5,3,0.0,0.06,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.88
70807,2,3,0.0,0.34,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.32
70808,2,3,0.0,0.32,0.0,0.67,0.0,0.0,0.0,0.01,0.0,0.0,0.67,0.35
70809,2,3,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.04,0.0,0.0,0.96,0.92
70813,5,3,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.07,0.0,0.0,0.93,0.86
70814,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70815,5,3,0.0,0.31,0.0,0.38,0.0,0.0,0.01,0.0,0.02,0.29,0.38,0.07
70816,5,1,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6
70845,2,7,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.61,0.22
70846,2,7,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.96,0.92
70856,7,6,0.0,0.0,0.0,0.02,0.0,0.0,0.97,0.0,0.0,0.0,0.97,0.95
70857,7,4,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.34,0.66,0.32
70858,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.02,0.72,0.72,0.46
70861,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
70862,7,9,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.01,0.95,0.95,0.93
70863,7,4,0.0,0.0,0.0,0.0,0.51,0.0,0.01,0.0,0.0,0.48,0.51,0.03
70864,3,4,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.06,0.94,0.88
70865,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70866,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70867,7,4,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.07,0.01,0.92,0.85
70868,3,4,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.22,0.77,0.55
70869,7,4,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.9,0.8
70870,7,4,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.09,0.91,0.82
70871,7,4,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.03,0.01,0.96,0.93
70872,7,9,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.01,0.55,0.55,0.11
70873,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.03,0.46,0.51,0.05
70874,0,9,0.27,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.23,0.49,0.49,0.22
70875,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.03,0.93,0.89
70876,9,6,0.25,0.19,0.0,0.0,0.0,0.0,0.55,0.0,0.01,0.0,0.55,0.3
70877,0,0,0.82,0.05,0.05,0.0,0.0,0.0,0.02,0.0,0.02,0.03,0.82,0.77
70878,0,0,0.77,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.21,0.77,0.56
70879,0,9,0.01,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.79,0.79,0.59
70880,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.96,0.96,0.94
70881,7,9,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.54,0.54,0.08
70882,3,4,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,0.95,0.9
70883,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70884,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70885,3,4,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.01,0.99,0.98
70886,3,4,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.01,0.99,0.98
70887,3,4,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.01,0.99,0.98
70888,3,4,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.01,0.99,0.98
70889,3,4,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.01,0.98,0.97
70890,3,4,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.01,0.99,0.98
70891,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.83,0.83,0.66
70892,0,0,0.53,0.0,0.04,0.0,0.0,0.0,0.07,0.0,0.01,0.35,0.53,0.18
70893,0,2,0.03,0.0,0.47,0.0,0.0,0.0,0.09,0.0,0.01,0.39,0.47,0.08
70894,8,2,0.0,0.0,0.68,0.02,0.0,0.0,0.24,0.0,0.0,0.06,0.68,0.44
70895,8,6,0.07,0.1,0.1,0.15,0.0,0.0,0.33,0.0,0.24,0.0,0.33,0.09
70896,2,0,0.55,0.25,0.16,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.55,0.3
70897,2,1,0.39,0.57,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.18
70898,9,0,0.94,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.94,0.92
70899,7,9,0.07,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.21,0.54,0.54,0.33
70900,3,4,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.02,0.97,0.95
70901,7,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70902,7,4,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.03,0.0,0.96,0.93
70903,7,4,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.01,0.06,0.94,0.88
70904,7,4,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.04,0.11,0.85,0.74
70905,7,4,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.02,0.98,0.96
70906,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.79,0.79,0.58
70907,1,9,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.95,0.95,0.92
70908,1,9,0.0,0.0,0.02,0.05,0.0,0.0,0.01,0.0,0.0,0.91,0.91,0.86
70913,2,1,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
70914,2,1,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
70922,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70923,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.87,0.0,0.87,0.75
70924,7,4,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.02,0.0,0.98,0.96
70925,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70926,8,6,0.0,0.0,0.04,0.04,0.0,0.0,0.76,0.0,0.1,0.06,0.76,0.66
70927,9,6,0.02,0.02,0.0,0.0,0.0,0.0,0.77,0.0,0.19,0.0,0.77,0.58
70928,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70929,7,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70930,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70931,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70932,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70933,3,4,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.03,0.97,0.94
70934,3,9,0.0,0.0,0.0,0.08,0.0,0.0,0.28,0.0,0.0,0.63,0.63,0.35
70935,5,9,0.0,0.0,0.0,0.14,0.0,0.0,0.4,0.0,0.0,0.45,0.45,0.05
70936,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.94,0.94,0.89
70937,3,4,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,0.95,0.9
70938,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70939,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70940,3,4,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.02,0.98,0.96
70941,7,9,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.0,0.93,0.93,0.86
70942,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70943,9,6,0.11,0.02,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.87,0.76
70945,2,1,0.11,0.71,0.06,0.06,0.0,0.0,0.05,0.0,0.0,0.0,0.71,0.6
70946,0,9,0.0,0.31,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.61,0.61,0.3
70947,0,0,0.68,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.29,0.68,0.39
70948,0,0,0.96,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.96,0.93
70949,9,6,0.49,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.01
70950,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.94,0.94,0.88
70951,3,4,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.12,0.88,0.76
70952,3,4,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.29,0.71,0.42
70953,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.8,0.6
70954,0,1,0.0,0.54,0.0,0.29,0.0,0.0,0.09,0.0,0.0,0.07,0.54,0.25
70955,0,1,0.1,0.64,0.0,0.18,0.0,0.0,0.06,0.0,0.0,0.02,0.64,0.46
70956,0,9,0.39,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.53,0.53,0.14
70957,0,9,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.92,0.92,0.86
70958,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.92,0.92,0.84
70959,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.98,0.96
70960,3,9,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.87,0.87,0.74
70961,3,9,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.59,0.59,0.18
70962,3,4,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.31,0.69,0.38
70963,3,9,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.94,0.94,0.88
70964,1,9,0.0,0.0,0.38,0.02,0.0,0.0,0.0,0.0,0.0,0.59,0.59,0.21
70965,1,2,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.86,0.72
70966,1,2,0.0,0.0,0.69,0.0,0.0,0.0,0.02,0.0,0.0,0.28,0.69,0.41
